uniq_id,product_name,category,price,discounted_price,brand,rating,label,discount_percentage
8f4fdbd4ee6af24fb0e09db9efebbb8b,VGreen Plant Container Set,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]",500.0,339.0,VGreen,No rating available,1,0.322
645e2ad7ae592af95b59140d72577a0a,Prithish Cartoon Design Double Color Ceramic Mug,"[""Kitchen & Dining >> Coffee Mugs >> Prithish Coffee Mugs""]",599.0,225.0,Unknown,No rating available,1,0.6243739565943238
alibaba_7206,Rs. 599,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
1c86a8c5a39ae719a86f6bb6d502c6e8,Maxima 17320CMLY Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Maxima Wrist Watches""]",795.0,795.0,Unknown,No rating available,1,0.0
B0B7NWGXS6,Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",0.0,0.0,Unknown,4.1,0,0.0
5068cdf8bd7097adaa94828ee82b6b8c,Hotpiper Artistic Floral Design Pearl Acrylic Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",750.0,390.0,Hotpiper,No rating available,1,0.48
alibaba_4663,"Rs. 1,829",Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
fa6f5eb34be4ad5daec225bfe09f2414,Yardley Gold Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Yardley Combos""]",380.0,319.0,Unknown,No rating available,1,0.16052631578947368
alibaba_1229,"Tecno SPARK 6 Go - 4GB RAM, 64GB Storage - 6.52"" Dot Notch Screen - 5000mAh Battery",Unknown,0.0,0.0,Unknown,5.0,-1,0.0
e28d3fc7a38d93192d19130320aba0e0,Futaba Baking Silicon Flat Pastry Brush,"[""Kitchen & Dining >> Bakeware >> Pastry Brushes >> Futaba Pastry Brushes >> Futaba Baking Silicon Flat Pastry Brush (Pack of 1)""]",798.0,399.0,Futaba,No rating available,1,0.5
30778394c3f8a8927e59231f2657b74f,Wolfie LeoBeige107 Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Wolfie Bras""]",1099.0,319.0,Beige,No rating available,1,0.7097361237488626
alibaba_2708,"Redmi 9C Display 6.53"" Tripple Camera 13+5+2 Front Camera 5 MP RAM 3GB - ROM 64GB - Battery 5000 mAh",Unknown,0.0,0.0,Unknown,4.8,-1,0.0
a2d97bfa2ea2c03f1c0bd5e60f8fe57c,AKUP be-urr-own-hero 1 Ceramic Mug,"[""Kitchen & Dining >> Coffee Mugs >> AKUP Coffee Mugs >> AKUP be-urr-own-hero 1 Ceramic Mug (300 ml)""]",500.0,259.0,AKUP,No rating available,1,0.482
alibaba_2422,"OPPO A15 Al Triple Camera, Sleek And Thinner Curved Body, 3GB Ram  32GB ROM With 4230mAh Fast Battery",Unknown,0.0,0.0,Unknown,4.5,-1,0.0
alibaba_8740,Rs. 190,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_1177,"QMobile View Max - 6.52"" HD+ Notch Display, 13+5+2MP Rear/8MP Front Cameras, 32GB ROM/2GB RAM, 1.8 GHz Octa Core Processor, 3900 mAh Battery",Unknown,0.0,0.0,Unknown,4.8,-1,0.0
9bf091dfbe3ca2e2d758af80034fd03e,kits kart Pouch for Oppo 3000,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> kits kart Mobile Pouches >> kits kart Pouch for Oppo 3000 (Red)""]",908.0,454.0,kits kart,No rating available,1,0.5
alibaba_9346,"Rs. 1,950",Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_9333,Rs. 199,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_8416,Rs. 339,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_6211,Rs. 599,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
d39c03855592d21d2ba5bcf03a2e5838,Jadoo Collections Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",699.0,399.0,Jadoo Collections,No rating available,1,0.4291845493562232
alibaba_6863,"Rs. 1,829",Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_2881,"Samsung M51 - 6.7"" sAMOLED  Plus Display - 64MP Quad Camera - 8GB RAM 128GB ROM - 7000 mAh Battery",Unknown,0.0,0.0,Unknown,4.9,-1,0.0
32aa7933b3c252252911914d3ee6517d,Jewels Guru Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",999.0,323.0,Jewels Guru,5,1,0.6766766766766766
d15ba7cd87a4e16b1d86fed516f544fc,Ruchiworld Marble Elephant Showpiece  -  3 cm,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> Ruchiworld Ethnic""]",940.0,410.0,Ruchiworld,No rating available,1,0.5638297872340425
alibaba_1066,Tecno Pop 4 6 Inch 2 GB RAM 32 GB ROM Dual Sim Fingerprint 1 Year Warranty,Unknown,0.0,0.0,Unknown,4.5,-1,0.0
c67996e048444c5375c6967cc542d17a,Seema's Craft Creation Shubh - Laabh: Ganesha Showpiece  -  15 cm,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> Seema's Craft Creation Ethnic""]",999.0,599.0,Seema's Craft Creation,No rating available,1,0.4004004004004004
alibaba_26,Tecno Pop 4 6 Inch 2 GB RAM 32 GB ROM Dual Sim Fingerprint 1 Year Warranty,Unknown,0.0,0.0,Unknown,5.0,-1,0.0
e639de909c3a061cfb718c0f79f3004a,Crux&Hunter Printed Boy's Round Neck Grey T-Shirt,"[""Clothing >> Kids' Clothing >> Boys Wear >> Polos & T-Shirts >> Crux&Hunter Polos & T-Shirts >> Crux&Hunter Printed Boy's Round Neck Grey T-Shirt""]",599.0,399.0,Crux&Hunter,No rating available,1,0.333889816360601
B08MWJTST6,"Tukzer Fully Foldable Tabletop Desktop Tablet Mobile Stand Holder - Angle & Height Adjustable for Desk, Cradle, Dock, Compatible with Smartphones & Tablets (White)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,0.0,279.0,Unknown,4,0,0.0
alibaba_7452,Rs. 133,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
B084BR3QX8,LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,999.0,149.0,Unknown,3.5,0,0.8508508508508509
alibaba_994,"QMobile Rocket Pro - 6.08"" Display, 8MP+Smart Back, 8MP Front Cameras, 2GB RAM/16GB ROM, 1.3 GHz Quad Core, 2800 mAh Battery",Unknown,0.0,0.0,Unknown,4.6,-1,0.0
B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",0.0,0.0,Unknown,4.3,0,0.0
alibaba_9932,Rs. 390,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_5796,Rs. 329,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
2a9dd43ce37c80b52746448afb06bbce,SHOPOJ White Paper Sky Lantern,"[""SHOPOJ White Paper Sky Lantern (80 cm X 34 cm, P...""]",999.0,550.0,SHOPOJ,No rating available,1,0.4494494494494494
alibaba_7660,Rs. 788,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_4841,"Rs. 1,829",Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
fa0898bc709905a726ce71e0f6dae058,Navaksha Necktie Men's  Combo,"[""Clothing >> Men's Clothing >> Navaksha Men's Clothing""]",1550.0,756.0,Unknown,No rating available,1,0.512258064516129
alibaba_5105,Rs. 598,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_450,Redmi Note 10 (4GB+128GB) -  48MP Quad camera - 5000mAh high-capacity battery,Unknown,0.0,0.0,Unknown,5.0,-1,0.0
cc0bc20b12c3e58a80af012927d610c8,"Jewel Touch Boutique Blue Tassel Decorated Weave Design Alloy, Acrylic Necklace","[""Jewellery >> Necklaces & Chains >> Necklaces""]",1110.0,410.0,Jewel Touch,No rating available,1,0.6306306306306306
3f5b16f7e6b7c64344c9a570e3a921f3,Style Her Women Wedges,"[""Footwear >> Women's Footwear >> Wedges""]",1299.0,425.0,Unknown,No rating available,1,0.6728252501924558
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,999.0,333.0,Unknown,3.3,0,0.6666666666666666
alibaba_4475,Rs. 225,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_9462,Rs. 499,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
8f4c85aaa13ca8efe564f12a4bf4c68a,Superdry Self Design Women's Round Neck T-Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Polos & T-Shirts >> Superdry Polos & T-Shirts""]",2990.0,2990.0,Unknown,No rating available,1,0.0
alibaba_8152,Rs. 299,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_4560,Rs. 299,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
ffd4e25e9d7700a490031b0ddbc32457,Handiana Solid Wood Dining Set,"[""Furniture >> Kitchen & Dining Furniture >> Dining Tables, Chairs & Sets >> Dining Sets >> Handiana Dining Sets >> Handiana Solid Wood Dining Set (Finish Color - B...""]",29999.0,24999.0,Handiana,No rating available,1,0.16667222240741358
699d9cab41415cd77235e1e3bae97696,Glus FilletLove Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras""]",899.0,399.0,Pink,No rating available,1,0.5561735261401557
dbdac18a8ee5a8a48238b9685c96e90a,Timewel 1100-N1949_S Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Timewel Wrist Watches""]",855.0,855.0,Unknown,No rating available,1,0.0
3d19b8dc9a2f1eff9feaa876b3e6a98a,DeStudio Large Wall Stickers Sticker,"[""Home Decor & Festive Needs >> Wall Decor & Clocks >> Wall Decals & Stickers >> DeStudio Wall Decals & Stickers >> DeStudio Large Wall Stickers Sticker (Pack of 1)""]",899.0,349.0,DeStudio,No rating available,1,0.6117908787541713
036d90f4b1dc64870546b13794d6b902,Escoda Round Paint Brushes,"[""Pens & Stationery >> Art Supplies >> Paint Brushes >> Escoda Paint Brushes >> Escoda Round Paint Brushes (Set of 1, Blue)""]",4335.0,4335.0,Escoda,No rating available,1,0.0
alibaba_49,"QMobile View Max Pro - 6.52"" HD+ Notch Display, 13+5+2MP Rear/8MP Front Cameras, 3GB RAM/32GB ROM, 1.8 GHz Octa Core Processor, 3900 mAh Battery",Unknown,0.0,0.0,Unknown,4.9,-1,0.0
alibaba_1509,vivo Y51s - 8GB - 128GB - 48MP Rear Camera - 5000mAh,Unknown,0.0,0.0,Unknown,4.5,-1,0.0
alibaba_6132,Rs. 599,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_4712,Rs. 299,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
817c0f6e6642cc0841770fc9ee1ef5bd,Allure Auto CM 1669 Car Mat Skoda Superb,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",4900.0,1599.0,Allure Auto,No rating available,1,0.6736734693877551
e0d1ef6e18bc942937771ba64f125c49,Yuccabe Italia Stoic Yellow Self Watering Planter Plant Container Set,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]",1299.0,750.0,Yuccabe Italia,No rating available,1,0.4226327944572748
64a6a0ee164205a417ce4216d7e34413,Wajbee Casual Printed Women's Kurti,"[""Clothing >> Women's Clothing >> Fusion Wear >> Kurta Kurti >> Kurti >> Wajbee Kurti""]",1040.0,417.0,Unknown,No rating available,1,0.5990384615384615
8284c10b2890ed53e17de5cfc33cdb96,Maxima 24990LMLI Swarovski Analog Watch  - For Women,"[""Watches >> Wrist Watches >> Maxima Wrist Watches""]",950.0,760.0,Unknown,4.2,1,0.2
alibaba_5244,Rs. 275,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_8717,Rs. 201,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_8297,Rs. 190,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_407,Poco M3 - 4GB RAM - 64GB ROM - 6000mAh High capacity Battery - 48MP AI Triple Camera,Unknown,0.0,0.0,Unknown,5.0,-1,0.0
1be8161a259813bca5d068d5730464e7,Majik Styling Decoration Hair Clip,"[""Beauty and Personal Care >> Hair Care >> Hair Care Accessories >> Hair Accessories >> Majik Hair Accessories >> Majik Styling Decoration Hair Clip (Multicolor)""]",199.0,199.0,Majik,No rating available,1,0.0
c2efa8aa11898bdb5fc4e46201973a42,Baby Moshai Baby Girl's A-line Dress,"[""Baby Care >> Infant Wear >> Baby Girls' Clothes >> Dresses & Skirts >> Dresses >> Baby Moshai Dresses >> Baby Moshai Baby Girl's A-line Dress""]",2100.0,900.0,Baby Moshai,No rating available,1,0.5714285714285714
alibaba_643,"Infinix ZERO 8i - 8GB RAM 128GB ROM - 48+16MP Ultra Night Camera - Helio G90T Processor - 6.85"" FHD+ Display - 4500 mAh Battery",Unknown,0.0,0.0,Unknown,5.0,-1,0.0
ad51179f305085d5f436655f7417c7ca,Hemden Embroidered Cushions Cover,"[""Home Furnishing >> Living Room Furnishing >> Cushion Covers >> Hemden Cushion Covers >> Hemden Embroidered Cushions Cover (Pack of 5, 40...""]",1499.0,489.0,Hemden,No rating available,1,0.6737825216811207
alibaba_7590,Rs. 155,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_9824,Rs. 899,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
d3c4c9ee7f65ee461349bb2dda8fc6b9,Lapguard Toshiba Portege S100-S113TD Replacement 6 Cell Laptop Battery,"[""Computers >> Laptop Accessories >> Batteries >> Lapguard Batteries""]",3999.0,1899.0,Lapguard,No rating available,1,0.5251312828207052
alibaba_3683,Rs. 299,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
d4bbf5c18f2de174d38a4c46fddc1d78,Colors Couture Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Colors Couture Tops""]",899.0,719.0,Unknown,No rating available,1,0.20022246941045607
23d7b7860b88f499ecdefdd6e2ed8705,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949.0,289.0,Red,No rating available,1,0.6954689146469969
alibaba_9590,Rs. 899,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
B07WFPMGQQ,"iQOO Z6 Pro 5G by vivo (Legion Sky, 6GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,0.0,0.0,Unknown,4.3,0,0.0
alibaba_436,Nokia new 105 4th edition 2019 (ADVANCE TELECOM WARRANTY),Unknown,0.0,0.0,Unknown,4.8,-1,0.0
alibaba_9910,Rs. 225,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_5273,Rs. 225,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",499.0,279.0,Unknown,3.7,0,0.4408817635270541
922a04084481d4b3275a3f7bb54e90f3,Purpledip Kattle Showpiece  -  15 cm,"[""Home Decor & Festive Needs >> Showpieces >> Ethnic >> Purpledip Ethnic""]",2999.0,1505.0,Purpledip,No rating available,1,0.49816605535178393
a0add32b9076467feb5b3e1376d4e18e,Indistar Self Design Viscose Women's Stole,"[""Indistar Self Design Viscose Women's Stole""]",898.0,449.0,Indistar,No rating available,1,0.5
efb71042b9503922ea649306664fd4e0,Informatix Acrylic Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",699.0,249.0,Informatix,No rating available,1,0.6437768240343348
alibaba_637,Xiaomi Redmi 9C 6.53 Inch 3 GB RAM 64 GB ROM Dual Sim Fingerprint 1 Year Warranty,Unknown,0.0,0.0,Unknown,4.8,-1,0.0
alibaba_4030,Rs. 299,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
807f2753f3a495b05a3f9ad1fc8cfa7e,Adelee Women Wedges,"[""Footwear >> Women's Footwear >> Wedges""]",1499.0,399.0,Unknown,No rating available,1,0.733822548365577
50ea47ce58ffc7e0d791fb37e6f4b9a5,Royal Men's Pathani Suit Set,"[""Clothing >> Men's Clothing >> Ethnic Wear >> Sets >> Royal Sets >> Royal Men's Pathani Suit Set""]",1999.0,1099.0,Royal,No rating available,1,0.4502251125562781
7fe90ae9ec7e93a39554eac94e7f9321,"Park Avenue After 8 EDP , Alpha Deodorant Combo Set","[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Park Avenue Combos""]",389.0,389.0,Unknown,No rating available,1,0.0
alibaba_8406,Rs. 201,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
64c407f880b7a97f048989eb14c54417,Allure Auto CM 1277 Car Mat Volkswagen Polo Cross,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",4900.0,1599.0,Allure Auto,No rating available,1,0.6736734693877551
alibaba_1296,Redmi Note 10 ( 4GB+128GB ) - 6.43” AMOLED Dot Display - 5000mAh battery - 33W fast charging - 1 Year Official Warranty,Unknown,0.0,0.0,Unknown,4.9,-1,0.0
alibaba_1181,Nokia new 105 4th edition 2019 (ADVANCE TELECOM WARRANTY),Unknown,0.0,0.0,Unknown,5.0,-1,0.0
alibaba_1550,"OPPO A15 Al Triple Camera, Sleek And Thinner Curved Body, 3GB Ram  32GB ROM With 4230mAh Fast Battery",Unknown,0.0,0.0,Unknown,4.7,-1,0.0
cc9a7f771b7804735666bf224bedcfb8,Shrih SH-0192 Wired USB Flexible Keyboard,"[""Shrih SH-0192 Wired USB Flexible Keyboard (Red)""]",999.0,999.0,Shrih,No rating available,1,0.0
805dddc3fcaedc30ccbc138f9e199543,Pout Brass Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles >> Pout Brass Bangle""]",450.0,225.0,Pout,No rating available,1,0.5
55a980ad3517e506837080d3c5d29264,"Aeoss 300Mbps Wireless -N Multifunction Mini Router Repeater LAN Ports, Wall Powered","[""Computers >> Network Components >> Routers >> Aeoss Routers""]",1999.0,1325.0,Aeoss,1,1,0.3371685842921461
f47da1e8e96874af6732eaaf2cf74992,Sassy Stripes Full Sleeve Printed Women's Jacket,"[""Clothing >> Women's Clothing >> Western Wear >> Shrugs & Jackets >> Winter Jackets >> Sassy Stripes Winter Jackets""]",1299.0,1299.0,Unknown,No rating available,1,0.0
f80763fb0d56f33710fbc7ef321aa348,medha Women's Multicolor Leggings,"[""Clothing >> Women's Clothing >> Western Wear >> Leggings & Jeggings >> Leggings & Jeggings >> medha Leggings & Jeggings >> medha Women's Multicolor Leggings (Pack of 5)""]",2399.0,999.0,medha,No rating available,1,0.5835764902042517
alibaba_8223,Rs. 133,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
5d87c7c2a6f48636f5b8936dd4d7fdeb,Rockmantra Sicky Frood Ceramic Mug,"[""Kitchen & Dining >> Coffee Mugs >> Rockmantra Coffee Mugs""]",499.0,199.0,Unknown,No rating available,1,0.6012024048096193
200d0d5b60b23b4a41ba01bf6010339c,Oggo Deo Bellies,"[""Footwear >> Women's Footwear >> Ballerinas >> Oggo Deo Bellies""]",1399.0,1399.0,Oggo Deo,No rating available,1,0.0
alibaba_4965,"Rs. 1,000",Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
62c5d565a85acbd41a1b721457b236c5,Jolly Jolla Bloom Loafers,"[""Footwear >> Women's Footwear >> Casual Shoes >> Loafers""]",895.0,445.0,Unknown,No rating available,1,0.5027932960893855
alibaba_573,Tecno Spark 6 6.8 Inch 4 GB RAM 64 GB ROM Dual Sim Fingerprint 1 Year Warranty,Unknown,0.0,0.0,Unknown,4.6,-1,0.0
alibaba_1911,N 106 - 1.8   - Dual Sim - Dark Grey,Unknown,0.0,0.0,Unknown,4.6,-1,0.0
5ff0208786778965554865bf15a1ab55,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949.0,289.0,Light Pink,No rating available,1,0.6954689146469969
baf501dc801b2cf80cd2341bcc91c0d3,Super Drool Stripes Plant Container Set,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]",1199.0,649.0,Super Drool,No rating available,1,0.45871559633027525
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,845.0,329.0,Unknown,4.2,0,0.6106508875739645
alibaba_2391,"Infinix SMART 5 - 3GB RAM 64GB ROM - 13MP Ai Triple Camera - 6.6"" HD+ Display - 5000 mAh Battery",Unknown,0.0,0.0,Unknown,4.6,-1,0.0
e6a2bb5877349e9d0def0ae78c3dcb73,VIHA Net Embroidered Semi-stitched Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Salwar Material >> VIHA Salwar Material >> VIHA Net Embroidered Semi-stitched Salwar Suit D...""]",4999.0,2699.0,VIHA,No rating available,1,0.46009201840368075
0cf2645370f93cff4266426640bafb79,Disney Cinderella Cartoon Art Metal Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Disney Geometry & Pencil Boxes""]",169.0,154.0,Unknown,3,1,0.08875739644970414
alibaba_5491,Rs. 599,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
c033c82ddcaf81407eb5c7e0eef5ad76,GoldNera Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",987.0,299.0,GoldNera,No rating available,1,0.6970618034447822
5a6450a94d551435c5e206caf0191377,Disney Cinderella Cartoon Art Plastic Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> Disney Geometry & Pencil Boxes""]",399.0,359.0,Unknown,No rating available,1,0.10025062656641603
5753bc78e4927e88d9162deb6be063ae,Oggo Deo Bellies,"[""Footwear >> Women's Footwear >> Ballerinas >> Oggo Deo Bellies""]",1299.0,1299.0,Oggo Deo,No rating available,1,0.0
4379dd680875ba92e582aed9fafb0087,Hemali C Cup Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200.0,550.0,Blue,No rating available,1,0.5416666666666666
alibaba_4406,"Rs. 4,699",Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
c9b0d09e24bfee4ffa500b4209f4c80d,Allure Auto CM 1139 Car Mat Chevrolet Captiva,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Mats""]",4900.0,1599.0,Allure Auto,No rating available,1,0.6736734693877551
alibaba_1309,"Vision 1 Pro - 6.5"" HD - 2GB 32GB - Triple Camera + FREE NECKBAND",Unknown,0.0,0.0,Unknown,4.5,-1,0.0
d53993442ccc9678703ef60687ab7dcc,Zephyrr Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",527.0,349.0,Zephyrr,No rating available,1,0.3377609108159393
404061c70b53dd06cff468dab3f4db26,Voylla Artifictial Beaded Plain Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",429.0,343.0,Voylla,No rating available,1,0.20046620046620048
alibaba_2331,Tecno Pop 4 6 Inch 2 GB RAM 32 GB ROM Dual Sim Fingerprint 1 Year Warranty,Unknown,0.0,0.0,Unknown,4.5,-1,0.0
alibaba_9170,Rs. 139,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
b32ea92e61e5c5a8936ef8bd1b85586d,Chikbird Casual Sleeveless Self Design Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Chikbird Tops""]",445.0,445.0,Unknown,No rating available,1,0.0
eb4174d4ee463898a75d9124dd92705c,Hangrr Premium Single Breasted Solid Men's Suit,"[""Clothing >> Men's Clothing >> Suits & Blazers >> Suits >> Hangrr Suits >> Hangrr Premium Single Breasted Solid Men's Suit""]",15999.0,7883.0,Hangrr,3.7,1,0.5072817051065691
B07CVR2L5K,"INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copper Motor| Chop, Mince, Puree, Dice | Twin Blade Technology| 900 ml Capacity| One Touch Operation, 1.30mtr Long Power Cord (Black/Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,0.0,0.0,Unknown,4.4,0,0.0
alibaba_7332,Rs. 390,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
66caebcded1fe62b942c74033d5c324f,Engage Combo Set,"[""Beauty and Personal Care >> Fragrances >> Deodorants >> Combos >> Engage Combos""]",540.0,450.0,Unknown,4.3,1,0.16666666666666666
alibaba_1598,Redmi Note 10 (4GB+128GB) -  48MP Quad camera - 5000mAh high-capacity battery,Unknown,0.0,0.0,Unknown,4.5,-1,0.0
alibaba_4699,Rs. 299,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
ed0967efd6233414451e9fda07c12bc6,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949.0,289.0,Maroon,No rating available,1,0.6954689146469969
27fb9447f95a8bd8ba7176d781971869,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949.0,300.0,Red,No rating available,1,0.6838777660695469
0c6134981cc007073d6642a8a0e10d05,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",999.0,349.0,Pink,No rating available,1,0.6506506506506506
11fd45c32951ed6295ed168fcc1fc584,Fashion Era Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",499.0,199.0,Fashion Era,No rating available,1,0.6012024048096193
alibaba_1349,"Samsung M51 - 6.7"" sAMOLED  Plus Display - 64MP Quad Camera - 8GB RAM 128GB ROM - 7000 mAh Battery",Unknown,0.0,0.0,Unknown,4.9,-1,0.0
96b28f917a5039948586d60e1d3ee60a,Glus Frontopen Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras""]",999.0,410.0,Pink,No rating available,1,0.5895895895895896
alibaba_9750,Rs. 165,Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
a2fbfe2bd2075f9946e626180499936e,MSL Classic Women Wedges,"[""Footwear >> Women's Footwear >> Wedges""]",399.0,399.0,Unknown,No rating available,1,0.0
alibaba_5641,"Rs. 1,000",Unknown,0.0,0.0,Unknown,Unknown,-1,0.0
alibaba_714,vivo Y51s - 8GB - 128GB - 48MP Rear Camera - 5000mAh,Unknown,0.0,0.0,Unknown,4.8,-1,0.0
